gene	geneName	baseMean	log2FC	stderror	padj
CNAG_00002	NA	17.426	0.218	1.42	0.9499
CNAG_00003	NA	55.492	0.047	0.791	0.9836
CNAG_00004	NA	212.129	-0.51	0.475	0.5667
CNAG_00005	NA	120.943	2.204	0.721	0.0217
CNAG_00006	NA	251.806	0.037	0.404	0.9716
CNAG_00007	NA	310.243	0.209	0.379	0.806
CNAG_00008	NA	549.751	0.806	0.331	0.08794
CNAG_00009	NA	205.272	-0.096	0.455	0.9318
CNAG_00010	NA	1335.073	-1.044	0.256	9.933e-4
CNAG_00011	NA	76.02	0.041	0.762	0.9852
CNAG_00012	NA	68.881	0.658	0.785	0.676
CNAG_00013	NA	91.965	1.182	0.649	0.2443
CNAG_00014	NA	51.522	-1.152	1.186	0.6143
CNAG_00015	NA	55.88	0.155	0.776	0.9358
CNAG_00016	NA	85.616	0.959	0.651	0.3826
CNAG_00017	NA	33.808	-0.383	1.038	0.8761
CNAG_00018	FZC6	329.074	0.683	0.37	0.2371
CNAG_00019	NA	474.594	-0.093	0.329	0.9075
CNAG_00020	NA	342.222	-0.135	0.362	0.8742
CNAG_00021	NA	726.653	-0.726	0.288	0.07424
CNAG_00022	NA	303.303	-0.078	0.388	0.9358
CNAG_00023	NA	19.127	-0.452	1.833	0.9187
CNAG_00024	NA	9082.223	-0.685	0.21	0.01267
CNAG_00025	VCX1	700.606	-0.078	0.315	0.9185
CNAG_00026	NA	899.337	-0.068	0.278	0.9187
CNAG_00027	NA	113.698	0.887	0.618	0.3984
CNAG_00028	NA	265.87	0.524	0.395	0.4455
CNAG_00029	NA	41.891	0.001	0.88	0.9995
CNAG_00030	NA	26.684	-0.132	1.082	0.9616
CNAG_00031	MLR1	185.047	-0.633	0.485	0.4569
CNAG_00032	NA	13.559	0.837	1.699	NA
CNAG_00034	RPL9B	5462.295	-0.468	0.226	0.1668
CNAG_00035	NA	100.491	0.575	0.618	0.6332
CNAG_00036	SEC14-2	37.516	1.233	0.949	0.4604
CNAG_00038	NA	77.692	2.695	0.755	0.005255
CNAG_00039	ZFC6	601.625	-0.647	0.343	0.2243
CNAG_00040	ERG11	1621.582	-0.84	0.26	0.01373
CNAG_00043	NA	152.915	0.189	0.518	0.8776
CNAG_00044	NA	344.873	0.834	0.391	0.1513
CNAG_00045	NA	27.572	1.38	1.125	0.4968
CNAG_00046	NA	183.409	1.012	0.499	0.1796
CNAG_00047	PKP1	28.639	-1.004	1.218	0.6823
CNAG_00048	NA	26.845	2.091	1.205	0.2746
CNAG_00049	NA	18.105	0.307	1.314	0.9225
CNAG_00050	NA	115.433	-0.085	0.559	0.9507
CNAG_00051	SNT1	1362.541	-0.087	0.295	0.9034
CNAG_00052	NA	13.363	2.286	1.84	NA
CNAG_00053	NA	26.068	-2.656	1.172	0.1194
CNAG_00054	NA	12.236	1.045	1.904	NA
CNAG_00055	NA	219.861	0.893	0.474	0.2254
CNAG_00056	NA	161.63	0.749	0.501	0.3738
CNAG_00057	FPP1	291.905	3.897	0.52	1.793e-11
CNAG_00058	NA	1070.813	0.346	0.306	0.5418
CNAG_00059	NA	122.893	-0.23	0.562	0.8593
CNAG_00060	NA	203.741	-0.073	0.442	0.9451
CNAG_00061	CIT1	1158.413	1.159	0.283	9.471e-4
CNAG_00062	NA	368.691	0.32	0.383	0.678
CNAG_00063	CSE4	72.369	-0.831	0.701	0.5137
CNAG_00064	NA	193.785	0.632	0.518	0.4994
CNAG_00065	NA	1165.033	0.479	0.273	0.2688
CNAG_00066	NA	812.204	-0.152	0.304	0.8278
CNAG_00067	SSS1	287.507	0.509	0.453	0.5442
CNAG_00068	NA	999.718	-0.772	0.28	0.04517
CNAG_00069	NA	7.751	-0.705	2.189	NA
CNAG_00070	NA	530.4	-0.738	0.326	0.1194
CNAG_00072	NA	343.686	0.968	0.37	0.06048
CNAG_00073	NA	669.244	0.546	0.32	0.2846
CNAG_00074	NA	485.166	0.974	0.392	0.07949
CNAG_00075	NA	42.671	3.405	0.997	0.008219
CNAG_00076	NDX6	219.197	-0.324	0.459	0.7338
CNAG_00077	NA	1118.704	-0.259	0.277	0.6314
CNAG_00078	NA	306.938	-1.23	0.387	0.01557
CNAG_00079	NA	21.731	0.315	1.239	0.9168
CNAG_00080	NA	13.333	0.549	1.518	NA
CNAG_00081	NA	503.478	0.665	0.347	0.2134
CNAG_00082	NA	95.617	0.298	0.614	0.8325
CNAG_00083	CCC1	354.225	0.476	0.361	0.4507
CNAG_00084	NA	1303.072	-0.092	0.304	0.9011
CNAG_00085	NA	113.724	-0.26	0.576	0.844
CNAG_00086	NA	690.164	-0.524	0.323	0.3167
CNAG_00087	NA	132.183	0.76	0.571	0.4436
CNAG_00088	NA	298.095	-0.114	0.442	0.9159
CNAG_00089	NA	248.267	-0.322	0.442	0.7226
CNAG_00090	NA	130.647	0.431	0.527	0.6855
CNAG_00091	NA	76.338	3.729	0.908	9.099e-4
CNAG_00092	NA	235.412	-0.549	0.447	0.4965
CNAG_00093	NA	143.281	3.123	0.743	6.463e-4
CNAG_00094	NA	21.889	2.358	1.347	0.2694
CNAG_00095	NA	747.815	-0.959	0.294	0.01265
CNAG_00096	NA	63.524	-0.092	0.777	0.9627
CNAG_00097	ITR1	187.933	0.259	0.458	0.7978
CNAG_00098	NA	9.703	2.058	2.142	NA
CNAG_00099	NA	690.849	-0.633	0.303	0.1617
CNAG_00100	NA	1704.176	3.537	0.905	0.00181
CNAG_00101	KEI1	196.531	-0.263	0.469	0.8009
CNAG_00104	NA	7560.826	-0.93	0.213	3.425e-4
CNAG_00106	TCO5	2080.146	-0.653	0.238	0.046
CNAG_00107	NA	87.12	4.727	0.764	6.28e-8
CNAG_00108	NA	243.12	0.561	0.439	0.4708
CNAG_00109	NA	385.083	0.739	0.386	0.2154
CNAG_00110	HPI3	96.337	-1.788	0.801	0.1272
CNAG_00111	NA	702.509	0.312	0.297	0.5787
CNAG_00115	NA	190.094	2.447	0.488	2.295e-5
CNAG_00116	NA	7804.035	-0.107	0.285	0.8731
CNAG_00117	ERG24	554.811	-0.054	0.355	0.9508
CNAG_00118	NA	66.471	0.188	0.709	0.9125
CNAG_00119	NA	52.056	1.039	0.8	0.4595
CNAG_00120	NA	69.949	0.15	0.754	0.9358
CNAG_00121	NA	88.915	1.709	0.625	0.0471
CNAG_00122	NA	239.243	-1.396	0.556	0.0749
CNAG_00123	NA	22.825	2.042	1.187	0.2806
CNAG_00124	CAS32	347.584	-0.577	0.375	0.3539
CNAG_00125	CRG1	89.296	-1.374	0.862	0.3296
CNAG_00126	NA	312.887	0.283	0.458	0.7762
CNAG_00127	NA	187.392	-0.533	0.468	0.537
CNAG_00128	NA	189.183	-1.304	0.486	0.05293
CNAG_00129	NA	198.741	-0.435	0.445	0.6116
CNAG_00130	RCK2	578.283	2.674	0.356	1.717e-11
CNAG_00131	NA	8.218	-2.893	2.165	NA
CNAG_00132	NA	102.498	1.496	0.624	0.09471
CNAG_00133	NA	59.088	0.971	0.804	0.5044
CNAG_00134	NA	201.773	0.323	0.486	0.7519
CNAG_00135	NA	102.258	0.606	0.584	0.5842
CNAG_00136	NA	947.13	2.446	0.33	3.282e-11
CNAG_00137	NA	911.011	-0.549	0.303	0.2481
CNAG_00138	NA	426.992	-0.502	0.349	0.3958
CNAG_00139	NA	67.959	2.43	0.712	0.008257
CNAG_00140	NA	377.565	0.264	0.39	0.7479
CNAG_00141	NA	40.825	-0.894	0.944	0.6247
CNAG_00142	NA	1052.525	-0.735	0.265	0.04276
CNAG_00143	NA	1356.294	-0.207	0.291	0.7307
CNAG_00144	NA	14.87	0.692	1.455	NA
CNAG_00145	NA	126.635	-0.849	0.624	0.4313
CNAG_00146	PBY101	109.797	0.48	0.583	0.6831
CNAG_00147	NA	7980.609	0.061	0.217	0.9075
CNAG_00148	NA	811.865	0.943	0.306	0.02016
CNAG_00149	NA	2192.712	-0.493	0.24	0.1716
CNAG_00150	PQP1	1206.969	-1.438	0.274	7.673e-6
CNAG_00151	NA	460.889	0.848	0.338	0.07614
CNAG_00152	NA	177.461	-0.279	0.471	0.786
CNAG_00153	NA	79.644	-0.387	0.67	0.7933
CNAG_00154	NA	115.892	1.527	0.571	0.05397
CNAG_00155	NA	0	NA	NA	NA
CNAG_00156	SP1	713.045	-0.141	0.292	0.8343
CNAG_00157	NA	115.61	0.692	0.597	0.5257
CNAG_00158	HOC3	394.211	0.609	0.362	0.2946
CNAG_00159	NA	52.638	0.331	0.795	0.8575
CNAG_00160	NA	56.915	0.835	0.767	0.562
CNAG_00161	NA	5.455	-5.454	2.901	NA
CNAG_00162	AOX1	543.325	1.44	0.358	0.001229
CNAG_00163	NA	199.63	0.407	0.459	0.6538
CNAG_00164	NA	175.782	0.843	0.562	0.3717
CNAG_00165	NA	479.552	-0.661	0.381	0.2748
CNAG_00166	NA	354.612	-0.886	0.378	0.1041
CNAG_00167	NA	113.248	1.328	0.598	0.1299
CNAG_00171	NA	38.427	-1.072	1.299	0.6823
CNAG_00172	NA	195.146	-2.464	0.557	2.874e-4
CNAG_00173	NA	80.441	0.547	0.67	0.6863
CNAG_00174	NA	344.887	0.509	0.402	0.4769
CNAG_00175	NA	60.041	1.32	0.775	0.2864
CNAG_00176	NA	424.88	-0.258	0.349	0.7178
CNAG_00177	NA	29.754	-1.925	1.083	0.2599
CNAG_00178	NA	706.51	0.18	0.295	0.7789
CNAG_00179	GPA2	69.597	-1.9	0.831	0.116
CNAG_00180	NA	57.908	1.217	0.774	0.3389
CNAG_00181	FYV10	138.924	1.069	0.521	0.1727
CNAG_00182	VPS29	125.659	0.722	0.549	0.4515
CNAG_00183	NA	1205.175	-1.209	0.262	1.305e-4
CNAG_00184	NA	473.804	-0.311	0.335	0.634
CNAG_00185	NA	133.402	1.401	0.526	0.05472
CNAG_00186	NA	45.559	-1.044	0.96	0.562
CNAG_00187	UBP16	330.102	-0.337	0.431	0.6984
CNAG_00188	NA	109.516	0.373	0.64	0.7905
CNAG_00189	NA	49.724	-0.597	0.927	0.7613
CNAG_00190	NA	187.953	0.558	0.474	0.5175
CNAG_00191	NA	332.856	-1.924	0.384	2.295e-5
CNAG_00192	NA	358.352	-1.47	0.515	0.0359
CNAG_00193	GAT1	2048.777	-0.517	0.236	0.1383
CNAG_00194	NA	390.237	-0.277	0.399	0.7403
CNAG_00195	NA	89.896	-1.024	0.809	0.4769
CNAG_00229	NA	51.664	2.098	0.807	0.06277
CNAG_00231	NA	108.545	0.311	0.674	0.841
CNAG_00232	RPL30	4466.719	-0.253	0.227	0.5484
CNAG_00233	NA	182.5	-0.129	0.501	0.9161
CNAG_00234	NA	130.954	0.151	0.568	0.9119
CNAG_00235	AMT1	530.371	-1.652	0.379	3.599e-4
CNAG_00236	NA	272.235	-0.677	0.457	0.3796
CNAG_00237	NA	1311.115	0.154	0.278	0.8058
CNAG_00238	NA	3607.679	-0.636	0.225	0.03784
CNAG_00239	YAP1	541.382	-0.255	0.333	0.7032
CNAG_00240	NA	431.456	-0.661	0.341	0.2076
CNAG_00241	NA	321.342	-0.686	0.372	0.2378
CNAG_00242	NA	22.985	0.171	1.285	0.958
CNAG_00243	NA	124.682	-0.197	0.565	0.8833
CNAG_00246	NA	172.827	0.41	0.467	0.6572
CNAG_00247	LYS9	106.789	-0.469	0.861	0.8085
CNAG_00248	NA	157.455	0.599	0.511	0.5204
CNAG_00249	NA	209.247	-0.484	0.443	0.5599
CNAG_00250	NA	401.578	-1.272	0.426	0.02574
CNAG_00251	NA	4.539	2.235	2.797	NA
CNAG_00252	NA	77.916	0.371	0.674	0.806
CNAG_00253	NA	159.633	0.811	0.487	0.3018
CNAG_00254	NA	47.17	1.853	1.066	0.2737
CNAG_00255	NA	207.148	-0.657	0.483	0.4313
CNAG_00256	NA	978.949	0.158	0.315	0.8271
CNAG_00257	NA	1430.742	-0.304	0.248	0.4975
CNAG_00258	NA	384.999	-0.67	0.36	0.2331
CNAG_00259	NA	600.769	-0.968	0.306	0.01629
CNAG_00260	NA	372.687	-0.916	0.382	0.09419
CNAG_00261	NA	6026.661	-0.408	0.283	0.3943
CNAG_00262	NA	34.125	1.066	0.99	0.5659
CNAG_00263	PTP4	87.366	0.173	0.625	0.9094
CNAG_00264	NA	203.697	2.076	0.469	2.872e-4
CNAG_00265	IDI1	709.83	-0.71	0.326	0.1396
CNAG_00266	YFH7	60.075	-0.357	0.771	0.8409
CNAG_00267	NA	61.645	0.593	0.767	0.7014
CNAG_00268	ILV2	2534.863	-0.904	0.263	0.007621
CNAG_00269	NA	15.475	-3.014	1.651	NA
CNAG_00270	NA	141.595	-0.346	0.528	0.756
CNAG_00271	NA	154.865	0.393	0.537	0.7207
CNAG_00272	NA	408.491	-1.016	0.379	0.05266
CNAG_00273	NA	101.915	-0.677	0.702	0.6164
CNAG_00274	NA	176.21	0.164	0.468	0.883
CNAG_00275	NA	63.104	1.373	0.891	0.3524
CNAG_00276	NA	33.831	-0.546	1.106	0.8295
CNAG_00277	NA	90.453	-1.9	0.653	0.03157
CNAG_00278	NA	84.864	-0.574	0.641	0.6485
CNAG_00279	NA	118.419	0.559	0.63	0.6524
CNAG_00280	NA	435.036	0.41	0.334	0.4965
CNAG_00283	NA	26.677	-0.659	1.113	0.786
CNAG_00284	NA	35.675	0.16	1.296	0.9607
CNAG_00285	NA	239.196	-0.089	0.417	0.9314
CNAG_00286	NAB2	355.574	0.011	0.38	0.9897
CNAG_00287	NA	390.196	2.527	0.399	2.833e-8
CNAG_00288	NA	66.281	0.318	0.733	0.8509
CNAG_00289	NA	49.732	0.851	0.864	0.6083
CNAG_00290	NA	225.086	0.065	0.432	0.951
CNAG_00291	NA	272.308	-0.177	0.395	0.8453
CNAG_00292	NA	1508.84	-0.662	0.253	0.06142
CNAG_00293	RAS1	147.757	-0.497	0.574	0.6625
CNAG_00294	NA	194.917	0.658	0.462	0.4012
CNAG_00295	NA	10.895	-0.511	2.375	NA
CNAG_00299	NA	747.023	-0.776	0.289	0.05266
CNAG_00300	NA	901.612	-0.605	0.286	0.1551
CNAG_00301	NA	461.093	-0.161	0.4	0.8617
CNAG_00302	NA	247.692	-0.45	0.409	0.5561
CNAG_00303	NA	9.304	0.297	1.807	NA
CNAG_00304	NA	57.547	-0.003	0.798	0.9988
CNAG_00305	NA	838.422	2.498	0.281	3.116e-16
CNAG_00306	MTN2	110.724	-0.322	0.606	0.8137
CNAG_00307	NA	572.787	-0.364	0.398	0.6414
CNAG_00308	NA	93.4	0.702	0.673	0.5812
CNAG_00309	NA	275.061	-0.073	0.419	0.942
CNAG_00310	NA	169.435	-0.196	0.474	0.858
CNAG_00311	NA	215498.191	-0.238	0.248	0.619
CNAG_00312	NA	92.012	0.834	0.638	0.4563
CNAG_00313	NA	168.674	-0.271	0.509	0.8134
CNAG_00314	NA	94.327	-0.532	0.642	0.6818
CNAG_00315	NA	145.978	1.916	0.886	0.144
CNAG_00316	HAM1	103.106	0.212	0.61	0.8833
CNAG_00317	NA	138.428	-0.026	0.518	0.9858
CNAG_00318	NA	75.75	0.309	0.687	0.845
CNAG_00319	NA	304.776	0.354	0.398	0.6513
CNAG_00320	NA	283.104	-0.583	0.419	0.4167
CNAG_00321	NA	35.92	-2.62	1.018	0.06589
CNAG_00322	NA	54.955	1.471	0.839	0.2688
CNAG_00323	NA	6.02	2.42	2.451	NA
CNAG_00326	NA	558.199	-0.137	0.311	0.8477
CNAG_00327	NA	73.258	-0.717	0.769	0.6324
CNAG_00328	NA	276	0.751	0.427	0.2664
CNAG_00329	NA	303.254	0.687	0.438	0.3409
CNAG_00330	NA	319.35	-0.349	0.383	0.6418
CNAG_00331	NA	38.078	1.384	0.997	0.4176
CNAG_00332	SIP4	539.831	-0.262	0.337	0.6996
CNAG_00333	NA	154.937	-1.097	0.541	0.1796
CNAG_00334	NA	21223.781	-0.266	0.259	0.5906
CNAG_00335	NA	291.997	-0.524	0.383	0.4277
CNAG_00337	NA	559.128	1.378	0.335	8.916e-4
CNAG_00342	NA	222.489	0.762	0.427	0.2566
CNAG_00343	NA	91.245	-0.834	0.668	0.4849
CNAG_00344	NA	180.973	-0.827	0.506	0.3111
CNAG_00345	NA	425.014	-0.061	0.335	0.9402
CNAG_00346	NA	161.622	0.701	0.573	0.4976
CNAG_00347	NA	520.216	0.15	0.335	0.8452
CNAG_00348	NA	78.077	0.934	0.691	0.4338
CNAG_00349	NA	24.039	-1.533	1.429	0.5674
CNAG_00351	NA	144.73	-1.181	0.646	0.2417
CNAG_00352	NA	83.124	0.376	0.662	0.7969
CNAG_00353	LPI16	30.735	0.198	1.088	0.9403
CNAG_00354	NA	707.207	0.738	0.34	0.1412
CNAG_00355	NA	224.692	0.648	0.453	0.3997
CNAG_00356	NA	853.877	-0.613	0.279	0.1368
CNAG_00357	NA	112.41	0.494	0.57	0.6625
CNAG_00358	NA	248.845	0.386	0.406	0.6229
CNAG_00359	NA	442.033	0.054	0.368	0.9528
CNAG_00360	NA	68.175	1.095	0.734	0.3747
CNAG_00361	RVS167	264.744	0.233	0.481	0.8325
CNAG_00362	NA	215.368	-0.114	0.464	0.9187
CNAG_00363	TCO6	1448.096	1.085	0.265	9.599e-4
CNAG_00364	NA	268.766	-0.484	0.406	0.5112
CNAG_00365	NA	199.63	0.834	0.469	0.2599
CNAG_00366	NA	13.292	-0.03	1.553	NA
CNAG_00367	DYN5	27.433	-0.541	1.186	0.8428
CNAG_00368	NA	122.225	0.12	0.58	0.9339
CNAG_00369	NA	189.007	-0.708	0.528	0.4387
CNAG_00370	UBI1	5263.727	-0.103	0.238	0.8522
CNAG_00371	NA	34.167	-0.988	1.044	0.6252
CNAG_00372	NA	492.769	-0.214	0.343	0.7736
CNAG_00373	NA	742.023	-1.684	0.3	1.276e-6
CNAG_00374	NA	53.923	1.209	0.804	0.3688
CNAG_00375	GCN5	343.437	0.411	0.411	0.602
CNAG_00376	NA	54.1	0.313	0.777	0.8617
CNAG_00377	NA	2068.151	-1.125	0.264	5.184e-4
CNAG_00378	NA	37.405	-1.878	1.282	0.3861
CNAG_00383	APT3	663.553	-0.139	0.299	0.8409
CNAG_00384	NA	44.816	-1.856	0.898	0.1685
CNAG_00385	NA	132.621	-0.381	0.57	0.7497
CNAG_00386	NA	3871.545	-0.572	0.244	0.1055
CNAG_00387	LPI13	149.589	0.363	0.634	0.796
CNAG_00388	NA	646.79	-0.18	0.332	0.8091
CNAG_00389	NA	148.438	-0.019	0.501	0.9873
CNAG_00390	YMR1	286.709	0.308	0.437	0.7338
CNAG_00391	NA	168.777	-0.24	0.476	0.8259
CNAG_00392	NA	115.483	-0.649	0.58	0.5452
CNAG_00393	NA	19.92	0.907	1.344	0.7485
CNAG_00394	NA	250.317	-0.946	0.452	0.1621
CNAG_00395	NA	154.919	-0.671	0.503	0.4424
CNAG_00396	PKA1	115.168	0.298	0.706	0.8557
CNAG_00397	NA	22.206	1.333	1.202	0.5503
CNAG_00398	NA	254.344	-0.617	0.405	0.3614
CNAG_00399	NA	376.212	0.996	0.355	0.03965
CNAG_00400	NA	275.525	1.497	0.404	0.003537
CNAG_00401	NA	237.252	-0.791	0.418	0.2222
CNAG_00402	NA	1218.213	0.958	0.262	0.004054
CNAG_00403	NA	36.036	0.84	0.941	0.6498
CNAG_00404	NA	125.067	1.763	0.579	0.02245
CNAG_00405	KIC1	328.339	0.123	0.379	0.8929
CNAG_00406	NA	204.567	-1.308	0.496	0.05813
CNAG_00407	NA	3425.856	-0.257	0.246	0.5795
CNAG_00408	PPH3	106.479	-0.358	0.589	0.7791
CNAG_00409	NA	84.372	2.902	0.699	7.726e-4
CNAG_00410	NA	450.883	0.903	0.331	0.04765
CNAG_00411	NA	423.816	0.428	0.351	0.4992
CNAG_00412	NA	18.74	-0.11	1.297	0.9742
CNAG_00413	OFD1	747.339	0.177	0.291	0.7791
CNAG_00414	MAK32	40.119	1.805	0.915	0.1959
CNAG_00415	CDC2801	183.753	0.209	0.468	0.8455
CNAG_00416	NA	115.021	-0.896	0.571	0.3409
CNAG_00417	NA	6528.196	0.011	0.25	0.9873
CNAG_00418	NA	6417.03	-1.782	0.222	3.815e-13
CNAG_00419	NA	50.261	1.205	0.874	0.4221
CNAG_00420	NA	47.211	-0.051	0.854	0.9836
CNAG_00421	NA	118.161	0.827	0.562	0.3826
CNAG_00422	NA	443.8	-0.341	0.337	0.5962
CNAG_00423	NA	98.268	0.18	0.633	0.9066
CNAG_00424	NA	104.089	0.505	0.616	0.6849
CNAG_00425	NA	16.843	-0.497	1.674	0.9027
CNAG_00426	NA	186.914	1.332	0.491	0.0498
CNAG_00427	PTC5	323.562	0.394	0.394	0.602
CNAG_00428	NA	137.18	0.092	0.518	0.9413
CNAG_00429	NA	368.625	-0.406	0.368	0.5547
CNAG_00430	NA	127.405	-0.278	0.546	0.8232
CNAG_00433	NA	242.252	-1.164	0.422	0.04499
CNAG_00434	NA	62.114	-0.081	0.761	0.9675
CNAG_00435	NA	59.781	-0.052	0.879	0.9836
CNAG_00436	NA	218.864	0.591	0.46	0.4678
CNAG_00437	NA	69.12	0.833	0.712	0.5213
CNAG_00438	NA	72.395	-0.691	0.693	0.6027
CNAG_00439	NA	503.884	-0.067	0.32	0.9337
CNAG_00440	SSN801	55.855	1.053	0.871	0.5037
CNAG_00441	IMD1	6092.293	-0.723	0.216	0.01014
CNAG_00442	NA	188.626	0.536	0.458	0.5212
CNAG_00443	NA	33.129	-1.188	1.024	0.5257
CNAG_00444	NA	62.075	-0.961	2.651	0.8787
CNAG_00445	NHP6B01	546.269	-0.465	0.311	0.3732
CNAG_00446	NA	20.056	0.804	1.337	0.7817
CNAG_00447	NA	1000.274	0.447	0.27	0.3048
CNAG_00448	NA	233.016	0.737	0.444	0.3036
CNAG_00449	NA	666.603	-1.249	0.344	0.004377
CNAG_00450	LEU2	291.451	-0.097	0.382	0.9171
CNAG_00451	NA	90.893	1.276	0.618	0.1684
CNAG_00452	NA	3.427	-0.229	3.519	NA
CNAG_00453	NA	112.268	0.538	0.56	0.6189
CNAG_00454	NA	6.294	1.007	2.487	NA
CNAG_00455	UBP16	822.874	-0.795	0.305	0.06225
CNAG_00456	ISP6	760.697	0.722	0.303	0.09708
CNAG_00457	GLN1	4515.321	-0.195	0.216	0.6455
CNAG_00458	NA	860.526	-1.147	0.287	0.001327
CNAG_00460	LIV1	261.831	1.831	0.415	2.976e-4
CNAG_00461	NA	306.553	1.259	0.406	0.01928
CNAG_00462	NA	628.899	-0.223	0.323	0.7424
CNAG_00463	NA	3.218	-0.06	3.603	NA
CNAG_00464	NA	1144.908	-0.664	0.269	0.08256
CNAG_00465	NA	91.686	3.029	2.788	0.5623
CNAG_00466	NA	54.075	-0.349	0.794	0.8477
CNAG_00467	NA	89.008	-0.676	0.659	0.5906
CNAG_00468	NA	155.397	0.172	0.494	0.8831
CNAG_00469	NA	135.373	0.2	0.519	0.869
CNAG_00470	NA	86.462	0.657	0.67	0.6105
CNAG_00471	NA	125.634	0.75	0.552	0.4313
CNAG_00472	NA	171.771	0.081	0.488	0.9449
CNAG_00473	OST2	126.977	-0.449	0.534	0.6747
CNAG_00474	NA	41.638	1.561	0.899	0.2746
CNAG_00475	NA	201.42	-0.87	0.463	0.2267
CNAG_00476	NA	7.329	0.111	2.313	NA
CNAG_00480	NA	321.722	-0.834	0.373	0.1268
CNAG_00481	NA	0	NA	NA	NA
CNAG_00482	NA	202.257	1.639	0.486	0.009268
CNAG_00483	ACT1	2202.039	0.752	0.231	0.01289
CNAG_00484	NA	51.992	2.731	0.842	0.0133
CNAG_00485	NA	121.513	5.015	0.737	1.785e-9
CNAG_00486	NA	169.277	0.844	0.471	0.2546
CNAG_00487	NA	16.084	-3.88	1.667	0.10780000000000001
CNAG_00488	NA	43.744	0.641	0.883	0.7233
CNAG_00490	NA	34.997	0.917	1.325	0.7407
CNAG_00491	NA	71.418	-0.633	0.698	0.6426
CNAG_00492	NA	25.446	-1.572	1.402	0.5448
CNAG_00493	NA	423.149	0.673	0.357	0.2254
CNAG_00495	NA	58.201	0.316	0.781	0.8611
CNAG_00496	NA	121.938	0.341	0.565	0.7805
CNAG_00497	NA	123.181	2.926	0.576	1.638e-5
CNAG_00498	CDC14	218.581	-0.776	0.547	0.4037
CNAG_00499	NA	48.004	1.278	0.968	0.4498
CNAG_00500	PTC1	96.162	0.923	0.624	0.38
CNAG_00501	NA	16.594	-3.179	1.481	0.1484
CNAG_00502	NA	291.17	0.225	0.41	0.8071
CNAG_00503	NA	189.79	0.101	0.471	0.9306
CNAG_00504	NA	204.139	0.107	0.446	0.9212
CNAG_00505	FZC28	152.955	0.314	0.616	0.8232
CNAG_00506	NA	181.822	0.012	0.544	0.9929
CNAG_00508	VPS17	269.567	0.684	0.4	0.2833
CNAG_00509	NA	1181.073	-0.143	0.267	0.8121
CNAG_00510	NA	164.908	0.722	0.536	0.4362
CNAG_00511	NA	40.036	-0.369	1.032	0.881
CNAG_00512	NA	552.525	-0.574	0.312	0.239
CNAG_00513	NA	706.888	-0.9	0.314	0.03496
CNAG_00514	NA	478.334	0.336	0.333	0.5972
CNAG_00515	NA	38.014	2.118	0.932	0.1182
CNAG_00516	PEX7	10.303	0.906	1.694	NA
CNAG_00517	NA	199.239	-0.416	0.521	0.6926
CNAG_00519	ERG3	771.692	-1.054	0.347	0.02279
CNAG_00520	NA	1890.078	0.563	0.317	0.2611
CNAG_00521	NA	73.077	0.8	0.822	0.6136
CNAG_00522	NA	160.698	1.566	0.662	0.1004
CNAG_00523	NA	114.632	0.171	0.627	0.9111
CNAG_00524	NA	14.4	0.194	1.62	NA
CNAG_00525	NA	275.437	-0.011	0.409	0.9906
CNAG_00526	NA	24.125	-1.829	1.416	0.4635
CNAG_00527	NA	784.217	-0.441	0.294	0.3712
CNAG_00528	NA	59.194	1.14	0.746	0.3587
CNAG_00529	NA	188.113	-1.309	0.464	0.03822
CNAG_00531	ENA1	1375.936	1.518	0.294	1.122e-5
CNAG_00532	NA	138.256	-0.398	0.575	0.7411
CNAG_00533	TIM50	739.078	0.452	0.344	0.4515
CNAG_00534	NA	707.039	0.167	0.297	0.8011
CNAG_00535	NA	406.78	-0.625	0.347	0.2509
CNAG_00536	NA	246.994	0.175	0.436	0.8619
CNAG_00537	NA	23.065	-1.657	4.58	0.8787
CNAG_00538	NA	350.403	-0.127	0.408	0.8983
CNAG_00539	NA	850.148	0.362	0.29	0.4853
CNAG_00540	NA	8.182	6.967	2.911	NA
CNAG_00541	NA	94.629	-1.926	0.674	0.03565
CNAG_00542	NA	10.818	-0.814	1.836	NA
CNAG_00543	NA	56.159	0.621	0.782	0.6937
CNAG_00544	NA	745.083	-1.367	0.445	0.02101
CNAG_00545	NA	960.808	-0.336	0.289	0.5246
CNAG_00546	CHS4	594.057	0.16	0.358	0.8454
CNAG_00547	NA	1741.52	-0.152	0.257	0.786
CNAG_00549	NA	0	NA	NA	NA
CNAG_00550	NA	194.501	-0.113	0.476	0.9218
CNAG_00551	NA	819.408	-0.383	0.289	0.4483
CNAG_00554	ISC1	131.294	0.85	0.712	0.5112
CNAG_00555	NA	119.636	-0.635	0.591	0.5666
CNAG_00556	CCK1	509.637	0.098	0.32	0.9002
CNAG_00557	NA	120.099	0.096	0.557	0.9426
CNAG_00558	NA	1579.003	-0.547	0.261	0.1603
CNAG_00559	BZP3	771.97	-0.381	0.303	0.4823
CNAG_00560	NA	227.397	1.109	0.441	0.0749
CNAG_00561	HAT1	252.716	-0.682	0.425	0.3251
CNAG_00562	NA	191.603	0.153	0.509	0.9013
CNAG_00563	NA	142.233	1.149	0.536	0.1489
CNAG_00564	NA	120.735	-0.2	0.598	0.8892
CNAG_00565	VPS1	826.681	1.048	0.294	0.005271
CNAG_00566	NA	114.748	1.083	0.558	0.2068
